,NAME_x,B03002_001E,B03002_002E,B03002_003E,B03002_004E,B03002_005E,B03002_006E,B03002_007E,B03002_008E,B03002_009E,B03002_010E,B03002_011E,B03002_012E,B03002_013E,B03002_014E,tract,block group,S0601_C01_047E,S1501_C01_006E,S1501_C01_014E,S1501_C01_015E,S2801_C01_001E,S2801_C01_002E,S2801_C01_012E,pct_white,pct_black,pct_native,pct_asian,pct_hisp,pct_other,median_income,pct_college,pct_hs_grad,pct_device_access,pct_internet_access,GEOID,GEOID_tract
941,"Block Group 1, Census Tract 4382.03, Alameda County, California",1591,1324,392,11,0,824,8,0,89,0,89,267,103,0,438203,1,33278,2896,2585,776,1159,1076,1060,0.24638592080452545,0.0069138906348208675,0.0,0.5179132620993087,0.16781898177247015,0.1169076052796983,33278,0.26795580110497236,0.892610497237569,0.9283865401207938,0.91458153580673,60014382031,6001438203
942,"Block Group 2, Census Tract 4382.03, Alameda County, California",2297,1737,221,201,0,1177,113,0,25,9,16,560,182,5,438203,2,33278,2896,2585,776,1159,1076,1060,0.09621245102307358,0.08750544188071398,0.0,0.5124074880278624,0.24379625598606877,0.07096212451023073,33278,0.26795580110497236,0.892610497237569,0.9283865401207938,0.91458153580673,60014382032,6001438203
943,"Block Group 2, Census Tract 4037.01, Alameda County, California",1569,1317,707,366,0,140,0,29,75,0,75,252,127,6,403701,2,53909,2639,2477,1694,1738,1595,1482,0.4506054811982154,0.2332695984703633,0.0,0.08922880815806246,0.16061185468451242,0.11408540471637986,53909,0.6419098143236074,0.9386131110269041,0.9177215189873418,0.8527042577675489,60014037012,6001403701
944,"Block Group 1, Census Tract 4037.01, Alameda County, California",1399,1289,570,428,0,234,0,0,57,0,57,110,57,0,403701,1,53909,2639,2477,1694,1738,1595,1482,0.40743388134381703,0.3059328091493924,0.0,0.16726233023588277,0.07862759113652609,0.0814867762687634,53909,0.6419098143236074,0.9386131110269041,0.9177215189873418,0.8527042577675489,60014037011,6001403701
945,"Block Group 2, Census Tract 4071.01, Alameda County, California",1337,792,57,164,0,552,0,0,19,0,19,545,231,0,407101,2,20772,2370,1423,409,1056,980,747,0.04263275991024682,0.12266267763649963,0.0,0.4128646222887061,0.40762902019446523,0.028421839940164548,20772,0.17257383966244727,0.6004219409282701,0.928030303030303,0.7073863636363636,60014071012,6001407101
946,"Block Group 1, Census Tract 4071.01, Alameda County, California",2484,957,131,370,8,404,0,0,44,0,44,1527,202,37,407101,1,20772,2370,1423,409,1056,980,747,0.052737520128824475,0.14895330112721417,0.00322061191626409,0.16264090177133655,0.6147342995169082,0.03542673107890499,20772,0.17257383966244727,0.6004219409282701,0.928030303030303,0.7073863636363636,60014071011,6001407101
947,"Block Group 2, Census Tract 4507.45, Alameda County, California",3134,2878,1188,26,13,1595,0,0,56,0,56,256,201,0,450745,2,73955,4656,4400,3281,2321,2188,2172,0.37906828334396936,0.008296107211231652,0.004148053605615826,0.5089342693044033,0.0816847479259732,0.035737077217613274,73955,0.7046821305841925,0.9450171821305842,0.942697113313227,0.935803532959931,60014507452,6001450745
948,"Block Group 1, Census Tract 4507.45, Alameda County, California",3578,3168,778,0,6,2304,37,0,43,0,43,410,88,0,450745,1,73955,4656,4400,3281,2321,2188,2172,0.21743991056456122,0.0,0.0016769144773616546,0.6439351593068754,0.11458915595304639,0.03437674678591392,73955,0.7046821305841925,0.9450171821305842,0.942697113313227,0.935803532959931,60014507451,6001450745
949,"Block Group 1, Census Tract 4507.43, Alameda County, California",2645,2521,586,75,0,1682,0,0,178,12,166,124,124,0,450743,1,81069,4244,4100,3251,2492,2464,2394,0.2215500945179584,0.02835538752362949,0.0,0.6359168241965973,0.046880907372400756,0.13459357277882797,81069,0.7660226201696513,0.9660697455230914,0.9887640449438202,0.9606741573033708,60014507431,6001450743
950,"Block Group 2, Census Tract 4507.43, Alameda County, California",4039,3776,734,282,44,2384,127,0,205,45,160,263,115,0,450743,2,81069,4244,4100,3251,2492,2464,2394,0.18172815053230998,0.06981926219361229,0.010893785590492696,0.5902451101757861,0.06511512750680862,0.1329537014112404,81069,0.7660226201696513,0.9660697455230914,0.9887640449438202,0.9606741573033708,60014507432,6001450743
951,"Block Group 1, Census Tract 4443.02, Alameda County, California",2356,1025,271,30,0,588,77,24,35,0,35,1331,152,0,444302,1,41664,3584,3305,1078,1500,1489,1347,0.11502546689303905,0.012733446519524618,0.0,0.2495755517826825,0.5649405772495756,0.07258064516129033,41664,0.30078125,0.9221540178571429,0.9926666666666667,0.898,60014443021,6001444302
952,"Block Group 2, Census Tract 4443.02, Alameda County, California",2829,2099,465,206,27,1310,13,0,78,0,78,730,148,0,444302,2,41664,3584,3305,1078,1500,1489,1347,0.16436903499469777,0.07281724991162955,0.009544008483563097,0.4630611523506539,0.25804171085189115,0.05973842347119123,41664,0.30078125,0.9221540178571429,0.9926666666666667,0.898,60014443022,6001444302
953,"Block Group 2, Census Tract 4433.22, Alameda County, California",1350,1261,322,42,22,807,22,0,46,12,34,89,48,0,443322,2,73802,2275,2144,1470,992,975,958,0.23851851851851852,0.03111111111111111,0.016296296296296295,0.5977777777777777,0.06592592592592593,0.08444444444444445,73802,0.6461538461538462,0.9424175824175824,0.9828629032258065,0.9657258064516129,60014433222,6001443322
954,"Block Group 1, Census Tract 4433.22, Alameda County, California",1958,1897,312,12,0,1510,0,0,63,0,63,61,36,0,443322,1,73802,2275,2144,1470,992,975,958,0.15934627170582227,0.006128702757916241,0.0,0.7711950970377937,0.03115423901940756,0.06435137895812053,73802,0.6461538461538462,0.9424175824175824,0.9828629032258065,0.9657258064516129,60014433221,6001443322
955,"Block Group 1, Census Tract 4443.01, Alameda County, California",2000,1353,670,41,0,570,0,0,72,0,72,647,213,0,444301,1,50884,2668,2436,942,1189,1143,1033,0.335,0.0205,0.0,0.285,0.3235,0.072,50884,0.3530734632683658,0.9130434782608695,0.9613120269133726,0.8687973086627419,60014443011,6001444301
956,"Block Group 2, Census Tract 4443.01, Alameda County, California",1973,1331,637,144,0,496,0,0,54,54,0,642,63,0,444301,2,50884,2668,2436,942,1189,1143,1033,0.3228585909782058,0.07298530157121136,0.0,0.2513938165230613,0.3253928028383173,0.05473897617840851,50884,0.3530734632683658,0.9130434782608695,0.9613120269133726,0.8687973086627419,60014443012,6001444301
957,"Block Group 1, Census Tract 4423.02, Alameda County, California",2649,2469,435,44,4,1699,0,131,156,0,156,180,122,0,442302,1,42393,4539,4230,2372,2368,2213,1979,0.16421291053227632,0.016610041525103814,0.0015100037750094375,0.6413741034352586,0.06795016987542468,0.1672329180822952,42393,0.5225820665344789,0.9319233311302049,0.934543918918919,0.8357263513513513,60014423021,6001442302
958,"Block Group 2, Census Tract 4423.02, Alameda County, California",2019,1679,178,145,15,1269,13,0,59,0,59,340,22,0,442302,2,42393,4539,4230,2372,2368,2213,1979,0.08816245666171373,0.0718177315502724,0.007429420505200594,0.6285289747399703,0.16840019811788015,0.06488360574541853,42393,0.5225820665344789,0.9319233311302049,0.934543918918919,0.8357263513513513,60014423022,6001442302
959,"Block Group 3, Census Tract 4423.02, Alameda County, California",1698,1493,483,130,4,858,0,0,18,0,18,205,43,0,442302,3,42393,4539,4230,2372,2368,2213,1979,0.284452296819788,0.07656065959952886,0.002355712603062426,0.5053003533568905,0.12073027090694935,0.02120141342756184,42393,0.5225820665344789,0.9319233311302049,0.934543918918919,0.8357263513513513,60014423023,6001442302
960,"Block Group 2, Census Tract 4426.02, Alameda County, California",2489,2173,1137,130,4,741,0,0,161,0,161,316,97,0,442602,2,48438,3336,3048,1373,1641,1576,1381,0.45680996384089995,0.052229811169144234,0.0016070711128967456,0.29770992366412213,0.12695861791884291,0.12936922458818803,48438,0.4115707434052758,0.9136690647482014,0.9603900060938452,0.8415600243753809,60014426022,6001442602
961,"Block Group 1, Census Tract 4426.02, Alameda County, California",2570,1475,568,53,0,823,0,0,31,0,31,1095,215,0,442602,1,48438,3336,3048,1373,1641,1576,1381,0.22101167315175096,0.020622568093385214,0.0,0.32023346303501943,0.4260700389105058,0.024124513618677044,48438,0.4115707434052758,0.9136690647482014,0.9603900060938452,0.8415600243753809,60014426021,6001442602
962,"Block Group 1, Census Tract 4415.24, Alameda County, California",2545,2445,131,82,0,2186,0,0,46,46,0,100,46,28,441524,1,97083,2712,2619,2115,1333,1313,1257,0.05147347740667976,0.032220039292730845,0.0,0.8589390962671906,0.03929273084479371,0.03614931237721022,97083,0.7798672566371682,0.9657079646017699,0.9849962490622656,0.9429857464366092,60014415241,6001441524
963,"Block Group 2, Census Tract 4415.24, Alameda County, California",1670,1663,202,14,0,1419,0,0,28,17,11,7,7,0,441524,2,97083,2712,2619,2115,1333,1313,1257,0.12095808383233533,0.008383233532934131,0.0,0.8497005988023952,0.004191616766467066,0.033532934131736525,97083,0.7798672566371682,0.9657079646017699,0.9849962490622656,0.9429857464366092,60014415242,6001441524
964,"Block Group 1, Census Tract 4403.33, Alameda County, California",1600,1573,286,61,0,1109,0,0,117,0,117,27,18,0,440333,1,41542,2334,2151,1065,843,839,827,0.17875,0.038125,0.0,0.693125,0.016875,0.14625,41542,0.45629820051413883,0.9215938303341902,0.9952550415183867,0.9810201660735468,60014403331,6001440333
965,"Block Group 2, Census Tract 4403.33, Alameda County, California",1382,1276,186,5,3,1019,5,0,58,28,30,106,45,0,440333,2,41542,2334,2151,1065,843,839,827,0.1345875542691751,0.00361794500723589,0.002170767004341534,0.7373371924746743,0.07670043415340087,0.08755426917510854,41542,0.45629820051413883,0.9215938303341902,0.9952550415183867,0.9810201660735468,60014403332,6001440333
966,"Block Group 1, Census Tract 4426.01, Alameda County, California",1405,945,462,0,0,460,0,0,23,0,23,460,178,0,442601,1,58226,2995,2901,1377,1316,1264,1228,0.3288256227758007,0.0,0.0,0.3274021352313167,0.3274021352313167,0.032740213523131674,58226,0.45976627712854756,0.9686143572621035,0.9604863221884499,0.9331306990881459,60014426011,6001442601
967,"Block Group 2, Census Tract 4426.01, Alameda County, California",2755,2358,998,16,0,1211,19,0,114,0,114,397,72,0,442601,2,58226,2995,2901,1377,1316,1264,1228,0.3622504537205082,0.005807622504537205,0.0,0.4395644283121597,0.1441016333938294,0.0896551724137931,58226,0.45976627712854756,0.9686143572621035,0.9604863221884499,0.9331306990881459,60014426012,6001442601
968,"Block Group 1, Census Tract 4423.01, Alameda County, California",1996,1724,218,128,0,1251,7,0,120,55,65,272,84,0,442301,1,43601,3729,3374,1753,1648,1523,1419,0.1092184368737475,0.06412825651302605,0.0,0.6267535070140281,0.13627254509018036,0.12374749498997996,43601,0.4700992223116117,0.9048002145347278,0.9241504854368932,0.8610436893203883,60014423011,6001442301
969,"Block Group 3, Census Tract 4423.01, Alameda County, California",2342,1898,544,86,38,1092,22,0,116,24,92,444,225,0,442301,3,43601,3729,3374,1753,1648,1523,1419,0.2322801024765158,0.036720751494449186,0.016225448334756618,0.466268146883006,0.18958155422715628,0.10845431255337319,43601,0.4700992223116117,0.9048002145347278,0.9241504854368932,0.8610436893203883,60014423013,6001442301
970,"Block Group 2, Census Tract 4423.01, Alameda County, California",1158,864,207,0,0,657,0,0,0,0,0,294,19,0,442301,2,43601,3729,3374,1753,1648,1523,1419,0.17875647668393782,0.0,0.0,0.5673575129533679,0.2538860103626943,0.0,43601,0.4700992223116117,0.9048002145347278,0.9241504854368932,0.8610436893203883,60014423012,6001442301
971,"Block Group 3, Census Tract 4377.01, Alameda County, California",1193,537,41,211,31,179,64,0,11,0,11,656,235,0,437701,3,32109,2200,1553,237,1026,995,825,0.03436714165968147,0.1768650461022632,0.025984911986588432,0.15004191114836546,0.5498742665549036,0.07208717518860017,32109,0.10772727272727273,0.7059090909090909,0.969785575048733,0.804093567251462,60014377013,6001437701
972,"Block Group 2, Census Tract 4377.01, Alameda County, California",1801,666,228,98,21,266,15,0,38,22,16,1135,500,0,437701,2,32109,2200,1553,237,1026,995,825,0.1265963353692393,0.05441421432537479,0.011660188784008884,0.14769572459744587,0.6302054414214325,0.05052748473070516,32109,0.10772727272727273,0.7059090909090909,0.969785575048733,0.804093567251462,60014377012,6001437701
973,"Block Group 1, Census Tract 4377.01, Alameda County, California",779,339,81,177,0,47,0,0,34,0,34,440,287,0,437701,1,32109,2200,1553,237,1026,995,825,0.10397946084724005,0.22721437740693196,0.0,0.06033376123234917,0.5648267008985879,0.08729139922978177,32109,0.10772727272727273,0.7059090909090909,0.969785575048733,0.804093567251462,60014377011,6001437701
974,"Block Group 2, Census Tract 4371.02, Alameda County, California",1932,1111,128,138,0,722,0,10,113,0,113,821,140,0,437102,2,30255,3048,2455,560,1406,1321,1271,0.06625258799171843,0.07142857142857142,0.0,0.37370600414078675,0.4249482401656315,0.12215320910973085,30255,0.1837270341207349,0.8054461942257218,0.9395448079658606,0.9039829302987198,60014371022,6001437102
975,"Block Group 3, Census Tract 4371.02, Alameda County, California",1294,957,253,175,7,467,0,0,55,0,55,337,161,0,437102,3,30255,3048,2455,560,1406,1321,1271,0.1955177743431221,0.13523956723338484,0.005409582689335394,0.3608964451313756,0.2604327666151468,0.08500772797527048,30255,0.1837270341207349,0.8054461942257218,0.9395448079658606,0.9039829302987198,60014371023,6001437102
976,"Block Group 1, Census Tract 4371.02, Alameda County, California",1295,1124,149,44,0,698,6,0,227,0,227,171,53,0,437102,1,30255,3048,2455,560,1406,1321,1271,0.11505791505791506,0.03397683397683398,0.0,0.538996138996139,0.13204633204633204,0.3552123552123552,30255,0.1837270341207349,0.8054461942257218,0.9395448079658606,0.9039829302987198,60014371021,6001437102
977,"Block Group 1, Census Tract 4371.01, Alameda County, California",4187,3637,656,252,18,2210,203,12,286,8,278,550,201,0,437101,1,39201,5808,5060,2119,2036,1977,1872,0.15667542393121567,0.06018629090040602,0.0042990207786004295,0.5278242178170528,0.13135896823501314,0.1879627418199188,39201,0.3648415977961432,0.8712121212121212,0.9710216110019646,0.9194499017681729,60014371011,6001437101
978,"Block Group 2, Census Tract 4371.01, Alameda County, California",1492,1161,232,127,53,657,29,0,63,0,63,331,209,0,437101,2,39201,5808,5060,2119,2036,1977,1872,0.1554959785522788,0.08512064343163539,0.035522788203753354,0.4403485254691689,0.22184986595174264,0.10388739946380697,39201,0.3648415977961432,0.8712121212121212,0.9710216110019646,0.9194499017681729,60014371012,6001437101
979,"Block Group 3, Census Tract 4371.01, Alameda County, California",2188,1222,297,200,0,516,184,0,25,0,25,966,781,0,437101,3,39201,5808,5060,2119,2036,1977,1872,0.13574040219378428,0.09140767824497258,0.0,0.23583180987202926,0.44149908592321757,0.10694698354661791,39201,0.3648415977961432,0.8712121212121212,0.9710216110019646,0.9194499017681729,60014371013,6001437101
980,"Block Group 1, Census Tract 4403.34, Alameda County, California",2309,2015,459,58,7,1406,19,0,66,0,66,294,75,0,440334,1,42110,3249,3109,1107,1114,1083,1044,0.19878735383282806,0.025119099177132957,0.0030316154179298397,0.6089216110870507,0.12732784755305326,0.06539627544391512,42110,0.3407202216066482,0.9569098184056632,0.9721723518850988,0.9371633752244165,60014403341,6001440334
981,"Block Group 2, Census Tract 4403.34, Alameda County, California",2105,1782,181,364,0,1099,8,0,130,0,130,323,16,0,440334,2,42110,3249,3109,1107,1114,1083,1044,0.08598574821852732,0.17292161520190025,0.0,0.5220902612826603,0.1534441805225653,0.12731591448931118,42110,0.3407202216066482,0.9569098184056632,0.9721723518850988,0.9371633752244165,60014403342,6001440334
982,"Block Group 1, Census Tract 4377.02, Alameda County, California",2636,618,124,256,0,179,0,0,59,0,59,2018,776,0,437702,1,29287,2654,1388,139,1112,1016,923,0.04704097116843703,0.09711684370257967,0.0,0.06790591805766312,0.7655538694992413,0.044764795144157814,29287,0.05237377543330821,0.5229841748304446,0.9136690647482014,0.8300359712230215,60014377021,6001437702
983,"Block Group 2, Census Tract 4377.02, Alameda County, California",1659,420,77,25,8,193,67,0,50,25,25,1239,828,0,437702,2,29287,2654,1388,139,1112,1016,923,0.046413502109704644,0.015069318866787222,0.004822182037371911,0.11633514165159735,0.7468354430379747,0.10066305003013863,29287,0.05237377543330821,0.5229841748304446,0.9136690647482014,0.8300359712230215,60014377022,6001437702
984,"Block Group 1, Census Tract 4351.03, Alameda County, California",3797,3479,1200,362,0,1595,0,16,306,0,306,318,220,0,435103,1,62011,5278,4922,3258,2346,2315,2288,0.31603897814063736,0.0953384250724256,0.0,0.42006847511193046,0.0837503292072689,0.1653937318936002,62011,0.6172792724516862,0.9325502084122774,0.9867860187553282,0.9752770673486786,60014351031,6001435103
985,"Block Group 2, Census Tract 4351.03, Alameda County, California",2584,2302,727,171,0,1333,0,0,71,0,71,282,162,0,435103,2,62011,5278,4922,3258,2346,2315,2288,0.28134674922600617,0.0661764705882353,0.0,0.5158668730650154,0.10913312693498452,0.05495356037151703,62011,0.6172792724516862,0.9325502084122774,0.9867860187553282,0.9752770673486786,60014351032,6001435103
986,"Block Group 3, Census Tract 4351.03, Alameda County, California",1039,837,251,20,0,366,0,0,200,0,200,202,202,0,435103,3,62011,5278,4922,3258,2346,2315,2288,0.24157844080846969,0.019249278152069296,0.0,0.35226179018286813,0.1944177093358999,0.3849855630413859,62011,0.6172792724516862,0.9325502084122774,0.9867860187553282,0.9752770673486786,60014351033,6001435103
987,"Block Group 1, Census Tract 4066.02, Alameda County, California",1110,812,191,164,5,398,5,0,49,0,49,298,113,31,406602,1,28014,1879,1453,531,941,846,735,0.17207207207207206,0.14774774774774774,0.0045045045045045045,0.35855855855855856,0.26846846846846845,0.09279279279279279,28014,0.2825971261309207,0.7732836615220862,0.8990435706695006,0.7810839532412327,60014066021,6001406602
